ID,label
8596,6
8597,7
8598,0
8599,2
8600,8
8601,6
8602,9
8603,7
8604,9
8605,3
8606,4
8607,1
8608,6
8609,8
8610,0
8611,7
8612,3
8613,5
8614,3
8615,9
8616,7
8617,3
8618,8
8619,9
8620,1
8621,0
8622,8
8623,4
8624,9
8625,4
8626,1
8627,9
8628,9
8629,1
8630,4
8631,3
8632,0
8633,1
8634,4
8635,7
8636,2
8637,1
8638,5
8639,7
8640,5
8641,0
8642,2
8643,5
8644,7
8645,7
8646,4
8647,6
8648,8
8649,4
8650,7
8651,2
8652,0
8653,1
8654,7
8655,1
8656,8
8657,2
8658,3
8659,0
8660,4
8661,6
8662,5
8663,8
8664,1
8665,3
8666,1
8667,9
8668,1
8669,6
8670,4
8671,9
8672,5
8673,5
8674,0
8675,7
8676,9
8677,7
8678,5
8679,4
8680,7
8681,8
8682,4
8683,8
8684,1
8685,6
8686,9
8687,9
8688,8
8689,8
8690,6
8691,2
8692,9
8693,1
8694,8
8695,2
8696,3
8697,4
8698,8
8699,2
8700,2
8701,6
8702,3
8703,6
8704,0
8705,0
8706,7
8707,8
8708,4
8709,0
8710,7
8711,5
8712,1
8713,4
8714,2
8715,3
8716,3
8717,7
8718,4
8719,6
8720,1
8721,8
8722,1
8723,7
8724,7
8725,7
8726,9
8727,6
8728,7
8729,5
8730,5
8731,5
8732,0
8733,6
8734,1
8735,9
8736,0
8737,1
8738,3
8739,9
8740,3
8741,8
8742,2
8743,5
8744,6
8745,0
8746,7
8747,9
8748,5
8749,1
8750,2
8751,2
8752,8
8753,7
8754,9
8755,6
8756,1
8757,2
8758,6
8759,1
8760,8
8761,1
8762,9
8763,1
8764,6
8765,7
8766,0
8767,2
8768,4
8769,4
8770,9
8771,6
8772,5
8773,8
8774,5
8775,7
8776,6
8777,6
8778,6
8779,9
8780,4
8781,8
8782,5
8783,9
8784,4
8785,5
8786,0
8787,7
8788,0
8789,8
8790,8
8791,0
8792,5
8793,0
8794,4
8795,5
8796,6
8797,3
8798,0
8799,7
8800,7
8801,4
8802,7
8803,1
8804,1
8805,9
8806,5
8807,8
8808,3
8809,9
8810,7
8811,2
8812,9
8813,1
8814,4
8815,1
8816,1
8817,2
8818,3
8819,3
8820,5
8821,9
8822,1
8823,9
8824,2
8825,7
8826,7
8827,3
8828,7
8829,5
8830,3
8831,3
8832,3
8833,4
8834,0
8835,2
8836,6
8837,0
8838,5
8839,6
8840,6
8841,8
8842,4
8843,7
8844,7
8845,3
8846,9
8847,3
8848,9
8849,5
8850,6
8851,3
8852,1
8853,4
8854,1
8855,0
8856,3
8857,2
8858,7
8859,8
8860,6
8861,1
8862,3
8863,1
8864,1
8865,1
8866,4
8867,9
8868,6
8869,7
8870,5
8871,4
8872,3
8873,3
8874,8
8875,4
8876,0
8877,0
8878,9
8879,9
8880,0
8881,5
8882,1
8883,4
8884,5
8885,1
8886,8
8887,8
8888,6
8889,0
8890,5
8891,8
8892,7
8893,3
8894,0
8895,8
8896,6
8897,4
8898,9
8899,3
8900,2
8901,5
8902,1
8903,1
8904,5
8905,3
8906,6
8907,7
8908,1
8909,6
8910,3
8911,8
8912,2
8913,8
8914,8
8915,7
8916,4
8917,3
8918,7
8919,1
8920,5
8921,5
8922,9
8923,1
8924,8
8925,4
8926,1
8927,1
8928,8
8929,2
8930,6
8931,2
8932,8
8933,7
8934,6
8935,0
8936,4
8937,6
8938,5
8939,3
8940,7
8941,1
8942,7
8943,1
8944,9
8945,9
8946,3
8947,7
8948,5
8949,5
8950,8
8951,3
8952,1
8953,9
8954,2
8955,1
8956,2
8957,7
8958,4
8959,3
8960,1
8961,8
8962,8
8963,3
8964,2
8965,6
8966,4
8967,3
8968,3
8969,0
8970,0
8971,9
8972,5
8973,7
8974,7
8975,3
8976,9
8977,9
8978,9
8979,7
8980,1
8981,5
8982,9
8983,0
8984,7
8985,7
8986,1
8987,1
8988,4
8989,8
8990,3
8991,5
8992,9
8993,8
8994,5
8995,9
8996,4
8997,0
8998,7
8999,6
9000,8
9001,2
9002,6
9003,4
9004,6
9005,9
9006,0
9007,7
9008,7
9009,1
9010,2
9011,8
9012,5
9013,9
9014,0
9015,9
9016,6
9017,5
9018,1
9019,2
9020,7
9021,7
9022,2
9023,5
9024,2
9025,1
9026,0
9027,2
9028,2
9029,8
9030,4
9031,0
9032,6
9033,7
9034,7
9035,0
9036,9
9037,0
9038,6
9039,6
9040,0
9041,9
9042,3
9043,4
9044,0
9045,0
9046,5
9047,2
9048,5
9049,8
9050,2
9051,6
9052,9
9053,6
9054,7
9055,7
9056,1
9057,4
9058,2
9059,4
9060,8
9061,3
9062,3
9063,6
9064,3
9065,0
9066,6
9067,2
9068,1
9069,1
9070,3
9071,7
9072,0
9073,8
9074,0
9075,4
9076,2
9077,8
9078,8
9079,7
9080,6
9081,3
9082,9
9083,6
9084,0
9085,5
9086,1
9087,9
9088,9
9089,4
9090,4
9091,0
9092,6
9093,3
9094,4
9095,9
9096,9
9097,1
9098,3
9099,7
9100,8
9101,5
9102,1
9103,6
9104,6
9105,2
9106,1
9107,6
9108,0
9109,3
9110,8
9111,3
9112,7
9113,6
9114,3
9115,8
9116,3
9117,8
9118,5
9119,8
9120,6
9121,8
9122,1
9123,7
9124,6
9125,3
9126,0
9127,7
9128,2
9129,3
9130,2
9131,4
9132,5
9133,7
9134,1
9135,2
9136,2
9137,4
9138,0
9139,3
9140,9
9141,6
9142,1
9143,6
9144,2
9145,1
9146,3
9147,0
9148,1
9149,3
9150,0
9151,1
9152,3
9153,0
9154,0
9155,8
9156,7
9157,2
9158,7
9159,9
9160,1
9161,3
9162,0
9163,6
9164,8
9165,4
9166,3
9167,1
9168,8
9169,3
9170,9
9171,1
9172,4
9173,6
9174,4
9175,1
9176,8
9177,2
9178,4
9179,5
9180,5
9181,2
9182,1
9183,2
9184,1
9185,2
9186,2
9187,2
9188,8
9189,0
9190,0
9191,1
9192,1
9193,2
9194,3
9195,7
9196,3
9197,2
9198,7
9199,7
9200,2
9201,5
9202,7
9203,2
9204,0
9205,9
9206,3
9207,2
9208,9
9209,8
9210,3
9211,1
9212,2
9213,9
9214,3
9215,7
9216,5
9217,6
9218,1
9219,9
9220,8
9221,5
9222,9
9223,5
9224,1
9225,9
9226,7
9227,2
9228,8
9229,1
9230,8
9231,2
9232,5
9233,1
9234,2
9235,1
9236,1
9237,4
9238,6
9239,0
9240,9
9241,1
9242,9
9243,4
9244,6
9245,8
9246,2
9247,2
9248,0
9249,8
9250,9
9251,1
9252,8
9253,7
9254,4
9255,1
9256,1
9257,2
9258,6
9259,1
9260,7
9261,0
9262,0
9263,0
9264,0
9265,9
9266,9
9267,5
9268,8
9269,1
9270,0
9271,5
9272,9
9273,0
9274,6
9275,2
9276,5
9277,8
9278,4
9279,7
9280,7
9281,9
9282,8
9283,3
9284,8
9285,2
9286,5
9287,7
9288,6
9289,1
9290,8
9291,3
9292,8
9293,9
9294,8
9295,1
9296,1
9297,9
9298,3
9299,6
9300,3
9301,0
9302,1
9303,5
9304,4
9305,3
9306,2
9307,4
9308,1
9309,1
9310,4
9311,1
9312,0
9313,8
9314,0
9315,4
9316,8
9317,2
9318,1
9319,4
9320,1
9321,3
9322,5
9323,5
9324,3
9325,1
9326,1
9327,5
9328,7
9329,8
9330,1
9331,0
9332,8
9333,2
9334,8
9335,7
9336,3
9337,5
9338,8
9339,3
9340,7
9341,7
9342,9
9343,1
9344,1
9345,2
9346,7
9347,1
9348,4
9349,7
9350,4
9351,4
9352,8
9353,5
9354,2
9355,5
9356,3
9357,8
9358,5
9359,0
9360,7
9361,2
9362,9
9363,1
9364,0
9365,8
9366,5
9367,3
9368,2
9369,9
9370,3
9371,7
9372,9
9373,3
9374,4
9375,0
9376,3
9377,2
9378,0
9379,1
9380,1
9381,6
9382,4
9383,3
9384,5
9385,3
9386,8
9387,6
9388,1
9389,4
9390,0
9391,8
9392,4
9393,7
9394,2
9395,5
9396,0
9397,2
9398,4
9399,4
9400,4
9401,3
9402,0
9403,2
9404,1
9405,2
9406,3
9407,2
9408,4
9409,8
9410,4
9411,8
9412,0
9413,2
9414,7
9415,8
9416,1
9417,8
9418,3
9419,3
9420,4
9421,6
9422,8
9423,9
9424,9
9425,7
9426,4
9427,1
9428,8
9429,0
9430,9
9431,8
9432,7
9433,8
9434,5
9435,6
9436,7
9437,7
9438,0
9439,3
9440,0
9441,1
9442,2
9443,4
9444,7
9445,0
9446,3
9447,8
9448,0
9449,6
9450,3
9451,9
9452,1
9453,4
9454,3
9455,1
9456,9
9457,9
9458,5
9459,0
9460,6
9461,3
9462,9
9463,9
9464,4
9465,9
9466,1
9467,3
9468,6
9469,1
9470,8
9471,0
9472,8
9473,8
9474,2
9475,3
9476,9
9477,1
9478,6
9479,8
9480,0
9481,6
9482,6
9483,6
9484,4
9485,9
9486,1
9487,9
9488,9
9489,8
9490,2
9491,2
9492,0
9493,6
9494,3
9495,7
9496,8
9497,7
9498,9
9499,1
9500,4
9501,5
9502,6
9503,3
9504,2
9505,5
9506,6
9507,1
9508,2
9509,1
9510,5
9511,9
9512,1
9513,4
9514,9
9515,5
9516,6
9517,8
9518,2
9519,1
9520,3
9521,4
9522,6
9523,8
9524,7
9525,6
9526,8
9527,5
9528,7
9529,5
9530,9
9531,0
9532,7
9533,5
9534,3
9535,0
9536,8
9537,3
9538,0
9539,1
9540,7
9541,9
9542,3
9543,1
9544,4
9545,8
9546,3
9547,1
9548,7
9549,9
9550,6
9551,2
9552,9
9553,1
9554,3
9555,2
9556,6
9557,6
9558,8
9559,5
9560,1
9561,2
9562,9
9563,6
9564,2
9565,4
9566,7
9567,9
9568,3
9569,8
9570,6
9571,7
9572,1
9573,7
9574,1
9575,0
9576,2
9577,6
9578,0
9579,2
9580,8
9581,8
9582,7
9583,9
9584,5
9585,3
9586,5
9587,0
9588,9
9589,6
9590,6
9591,8
9592,7
9593,0
9594,8
9595,2
9596,9
9597,0
9598,7
9599,0
9600,8
9601,9
9602,0
9603,8
9604,3
9605,4
9606,4
9607,7
9608,9
9609,3
9610,0
9611,9
9612,4
9613,2
9614,8
9615,7
9616,2
9617,6
9618,2
9619,7
9620,0
9621,8
9622,4
9623,8
9624,1
9625,3
9626,1
9627,3
9628,5
9629,9
9630,5
9631,2
9632,8
9633,5
9634,4
9635,4
9636,8
9637,8
9638,0
9639,6
9640,1
9641,1
9642,0
9643,8
9644,4
9645,3
9646,4
9647,2
9648,7
9649,1
9650,3
9651,9
9652,6
9653,9
9654,8
9655,9
9656,7
9657,7
9658,2
9659,3
9660,1
9661,8
9662,2
9663,1
9664,6
9665,0
9666,4
9667,4
9668,0
9669,9
9670,0
9671,4
9672,3
9673,1
9674,6
9675,1
9676,5
9677,2
9678,9
9679,9
9680,4
9681,1
9682,9
9683,9
9684,1
9685,6
9686,1
9687,4
9688,5
9689,7
9690,3
9691,0
9692,7
9693,0
9694,5
9695,1
9696,7
9697,7
9698,3
9699,2
9700,9
9701,0
9702,7
9703,1
9704,9
9705,3
9706,2
9707,7
9708,1
9709,0
9710,7
9711,6
9712,4
9713,2
9714,7
9715,2
9716,9
9717,1
9718,4
9719,2
9720,4
9721,1
9722,7
9723,2
9724,3
9725,4
9726,1
9727,4
9728,6
9729,3
9730,3
9731,2
9732,9
9733,9
9734,3
9735,0
9736,7
9737,8
9738,3
9739,6
9740,6
9741,0
9742,8
9743,6
9744,1
9745,6
9746,8
9747,9
9748,2
9749,3
9750,3
9751,5
9752,2
9753,1
9754,4
9755,1
9756,2
9757,3
9758,2
9759,1
9760,8
9761,2
9762,6
9763,0
9764,6
9765,9
9766,8
9767,5
9768,9
9769,4
9770,5
9771,4
9772,7
9773,2
9774,6
9775,7
9776,8
9777,5
9778,6
9779,2
9780,2
9781,0
9782,9
9783,2
9784,0
9785,8
9786,6
9787,7
9788,5
9789,5
9790,0
9791,5
9792,8
9793,7
9794,7
9795,9
9796,0
9797,6
9798,6
9799,1
9800,8
9801,3
9802,4
9803,7
9804,7
9805,7
9806,0
9807,8
9808,8
9809,6
9810,6
9811,1
9812,4
9813,8
9814,0
9815,2
9816,1
9817,7
9818,8
9819,5
9820,2
9821,9
9822,3
9823,7
9824,3
9825,2
9826,6
9827,8
9828,9
9829,4
9830,6
9831,5
9832,4
9833,5
9834,5
9835,7
9836,6
9837,6
9838,0
9839,3
9840,2
9841,6
9842,1
9843,5
9844,9
9845,6
9846,1
9847,5
9848,8
9849,1
9850,2
9851,9
9852,2
9853,9
9854,5
9855,5
9856,5
9857,7
9858,5
9859,8
9860,1
9861,2
9862,5
9863,5
9864,6
9865,4
9866,5
9867,4
9868,5
9869,4
9870,1
9871,1
9872,7
9873,0
9874,2
9875,5
9876,9
9877,6
9878,8
9879,8
9880,2
9881,9
9882,4
9883,9
9884,5
9885,2
9886,8
9887,7
9888,4
9889,8
9890,7
9891,2
9892,1
9893,3
9894,7
9895,3
9896,9
9897,2
9898,0
9899,9
9900,1
9901,4
9902,1
9903,5
9904,0
9905,2
9906,6
9907,2
9908,4
9909,6
9910,6
9911,4
9912,6
9913,6
9914,3
9915,9
9916,3
9917,7
9918,9
9919,6
9920,1
9921,8
9922,8
9923,6
9924,2
9925,5
9926,7
9927,1
9928,2
9929,7
9930,2
9931,4
9932,6
9933,3
9934,6
9935,9
9936,3
9937,2
9938,7
9939,6
9940,4
9941,9
9942,1
9943,1
9944,7
9945,0
9946,1
9947,0
9948,8
9949,1
9950,6
9951,7
9952,1
9953,2
9954,4
9955,5
9956,3
9957,1
9958,3
9959,9
9960,7
9961,2
9962,8
9963,9
9964,7
9965,5
9966,0
9967,6
9968,7
9969,1
9970,9
9971,0
9972,3
9973,8
9974,5
9975,1
9976,1
9977,9
9978,9
9979,9
9980,1
9981,8
9982,0
9983,9
9984,4
9985,5
9986,4
9987,8
9988,0
9989,7
9990,8
9991,5
9992,2
9993,8
9994,0
9995,1
9996,4
9997,5
9998,1
9999,4
